Агро Аккумулятивно-гумусовые почвы/Агро черноземы глинисто-иллювиальные квазиглеевые/PU$AU$BI$(BCA)$Q$CQ
Агро Аккумулятивно-гумусовые почвы/Агро черноземы глинисто-иллювиальные глеевые/PU$AU$BI$(BCA)$G$CG(ca)
Агро Аккумулятивно-гумусовые почвы/Агро-черноземы текстурно-карбонатные квазиглеевые/PU$AU$CAT$Q$CQ
Агро Аккумулятивно-гумусовые почвы/Агро-черноземо-видные глеевые/PU$AU$CRH$G$CG
Агро Щелочно-глинисто-дифференцированные почвы/Агросолонцы темногумусовые/PU$ASN$BCAs,cs$Cca,s
Агро Щелочно-глинисто-дифференцированные почвы/Агросолонцы/P$BSN$BCAs,cs$Cca,s
Агро Щелочно-глинисто-дифференцированные почвы/Агросолонцы темногумусовые квазиглеевые/PU$ASN$BCAs,cs$Qs$Cca,s
Агро Щелочно-глинисто-дифференцированные почвы/Агрослонцы квазиглеевые/P$BSN$BCAs,cs$Qs$Cca,s
Агро Гидрометаморфические почвы/Агрогумусово-квазиглеевые/PU$AU$Q$CQ
Агро Гидрометаморфические почвы/Агроперегнойные квазиглеевые/PU$H$Q$CQ
Агро Органо-аккумулятивные почвы/Агро-гумусовые/P$AY$C
Агро Органо-аккумулятивные почвы/Агротемно-гумусовые/PU$AU$C
Агро Элювиальные почвы/Агродерново-элювоземы/P$EL$D
Агро Элювиальные почвы/Агродерново-элювоземы глеевые/P$EL$DG
Агро Элювиальные почвы/Агроторфяно-элювоземы глеевые/PT$(T)$EL$DG
Агро Литоземы/Агролитоземы темногумусовые/PU$R(ca)
Агро Литоземы/Агро-литоземы гумусовые/P$R(ca)
Агроабраземы/Агроабраземы/PB$C
Агроабраземы/Агроабраземы глеевые/PB$G$CG
Агроабраземы/Агроабраземы квазиглеевые/PB$Q$CQ
Агроабраземы/Агроабраземы глинисто-иллювиальные/PB$BI$C(ca)
Агроабраземы/Агроабраземы глинисто-иллювиальные глеевые/PB$BI$G$CG
Агроабраземы/Агроабраземы альфегумусовые/PB$BHF$C
Агроабраземы/Агроабраземы альфегумусовые глеевые/PB$BH$G$CG
Агроабраземы/Агроабраземы структурно-метаморфические/PB$BM$C
Агроабраземы/Агроабраземы структурно-метаморфические аккумулятивно-карбонатные/PB$BM$BCA$Cca
Агроабраземы/Агроабраземы аккумулятивно-карбонатные/PB$BCA$Cca
Агроабраземы/Агроабраземы аккумулятивно-карбонатные квазиглеевые/PB$BCA$Q$CQ
Агроабраземы/Агроабраземы текстурно-карбонатные/PB$CAT$Cca
Агроабраземы/Агроабраземы текстурно-карбонатные квазиглеевые/PB$CAT$Q$CQ
Агроземы/Агроземы/P$C
Агроземы/Агроземы темные/PU$C
Агроземы/Агроземы темные глеевые/PU$G$CG
Агроземы/Агроземы темные квазиглеевые/PU$Q$CQ
Агроземы/Агроземы торфяные/PT$C
Агроземы/Агроземы торфяно-минеральные/PTR$C
Агроземы/Агроземы текстурно-дифферен-цированные/P$BT$C
Агроземы/Агроземы текстурно-дифферен-цированные глеевые/P$BT$G$CG
Агроземы/Агроземы альфегумусовые/P$BHF$C
Агроземы/Агроземы альфегумусовые глеевые/P$BH$G$CG
Агроземы/Агроземы структурно-метаморфические/P$BM$C
Агроземы/Агроземы структурно-метаморфические темные/PU$BM$C
Агроземы/Агроземы темные глинисто-иллювиальные/PU$BI$C
Агроземы/Агроземы темные аккумулятивно-карбонатные/PU$BCA$Cca
Агроземы/Агроземы текстурно-карбонатные/P$CAT$Cca
Агроземы/Агроземы солонцовые темные/PU$TUR{SEL ASN$BCAs,cs$Cca,s
Агроземы/Агроземы солонцовые светлые/P$TUR{SEL BSN$BCAs,cs$Cca,s
Агроземы/Агроземы солонцовые темные квазиглеевые/PU$TUR{SEL ASN$BCAs,cs$Qs$CQca,s
Агроземы/Агроземы солонцовые светлые квазиглеевые/P$TUR{SEL BSN$BCAs,cs$Qs$CQca,s
Агро Аллювиальные почвы/Аллювиальные агрогумусовые/P$AY$C~~
Агро Аллювиальные почвы/Аллювиальные агротемно-гумусовые/PU$AU$C~~$Cca
Агро Аллювиальные почвы/Аллювиальные агротемно-гумусовые глеевые/PU$AUg$G$CG~~
Агро Аллювиальные почвы/Аллювиальные агротемно-гумусовые квазиглеевые/PU$AU$Q$CQ~~
Агро Аллювиальные почвы/Аллювиальные агрогумусово-глеевые/P$AYg$G$CG~~
Агро Аллювиальные почвы/Аллювиальные агрослитые/PU$AU$V$C~~
Агро Аллювиальные почвы/Аллювиальные агроторфяно-минеральные глеевые/PTR$T$G$CG~~
Агро Аллювиальные почвы/Аллювиальные мергелистые/PU$AU$MIL$CG~~
Агро Вулканические/Агроохристые/P$BAN$C``${ABC}${ABC}
Агро Стратоземы/Агро-стратоземы гумусовые/P$RY(RJ)$D
Агро Стратоземы/Агростратоземы темногумусовые/PU$RU$D
Агро Стратоземы/Агростратоземы гумусовые на погребенной почве/P$RY(RJ)$[ABC]
Агро Стратоземы/Агростратоземы темногумусовые на погребенной почве/PU$RU$[ABC]
Aгро Tорфоземы/Торфоземы агроминеральные/PTR$TT
Aгро Tорфоземы/Торфоземы агроминеральные глеевые/PTR$TT$G
